sub,session,task,rt,corr
MSC10,Session 5,coherent,595,corr
MSC10,Session 5,random,654,corr
MSC10,Session 5,coherent,541,corr
MSC10,Session 5,random,589,corr
MSC10,Session 5,coherent,680,corr
MSC10,Session 5,random,678,corr
MSC10,Session 5,coherent,520,corr
MSC10,Session 5,random,625,corr
MSC10,Session 5,Verb,735,corr
MSC10,Session 5,Verb,758,corr
MSC10,Session 5,Verb,567,err
MSC10,Session 5,Noun,831,corr
MSC10,Session 5,Noun,846,corr
MSC10,Session 5,Noun,1106,corr
MSC10,Session 5,Noun,775,corr
MSC10,Session 5,Verb,665,corr
MSC10,Session 5,Noun,697,corr
MSC10,Session 5,Noun,729,corr
MSC10,Session 5,Noun,833,corr
MSC10,Session 5,Verb,700,corr
MSC10,Session 5,Verb,685,corr
MSC10,Session 5,Verb,958,corr
MSC10,Session 5,Verb,992,corr
MSC10,Session 5,Noun,795,corr
MSC10,Session 5,Verb,669,corr
MSC10,Session 5,Noun,972,corr
MSC10,Session 5,Verb,1018,err
MSC10,Session 5,Noun,1054,corr
MSC10,Session 5,Noun,797,corr
MSC10,Session 5,Verb,813,corr
MSC10,Session 5,Verb,817,corr
MSC10,Session 5,Noun,725,corr
MSC10,Session 5,Noun,710,corr
MSC10,Session 5,Noun,704,corr
MSC10,Session 5,Noun,762,corr
MSC10,Session 5,Verb,656,corr
MSC10,Session 5,Verb,829,corr
MSC10,Session 5,Verb,670,corr
MSC10,Session 5,Verb,653,corr
MSC10,Session 5,Noun,713,corr
MSC10,Session 5,Verb,607,corr
MSC10,Session 5,Verb,1389,corr
MSC10,Session 5,Noun,780,corr
MSC10,Session 5,Verb,748,corr
MSC10,Session 5,Noun,1085,corr
MSC10,Session 5,Noun,944,corr
MSC10,Session 5,Noun,944,corr
MSC10,Session 5,Verb,635,corr
MSC10,Session 5,Noun,787,corr
MSC10,Session 5,Verb,771,corr
MSC10,Session 5,Noun,694,corr
MSC10,Session 5,Verb,706,corr
MSC10,Session 5,Noun,712,corr
MSC10,Session 5,Verb,699,corr
MSC10,Session 5,Noun,654,corr
MSC10,Session 5,Noun,759,corr
MSC10,Session 5,Noun,731,corr
MSC10,Session 5,Verb,671,corr
MSC10,Session 5,Verb,686,corr
MSC10,Session 5,Verb,774,corr
MSC10,Session 5,Verb,843,corr
MSC10,Session 5,Noun,735,corr
MSC10,Session 5,Noun,764,corr
MSC10,Session 5,Verb,821,corr
MSC10,Session 5,Noun,752,corr
MSC10,Session 5,Noun,806,corr
MSC10,Session 5,Verb,742,corr
MSC10,Session 5,Verb,673,corr
MSC10,Session 5,coherent,589,corr
MSC10,Session 5,coherent,574,corr
MSC10,Session 5,random,587,corr
MSC10,Session 5,random,769,corr
MSC10,Session 5,random,731,err
MSC10,Session 5,random,573,corr
MSC10,Session 5,coherent,629,corr
MSC10,Session 5,coherent,618,corr
MSC10,Session 5,random,652,corr
MSC10,Session 5,coherent,562,corr
MSC10,Session 5,coherent,622,corr
MSC10,Session 5,coherent,637,corr
MSC10,Session 5,coherent,652,corr
MSC10,Session 5,random,595,corr
MSC10,Session 5,random,733,corr
MSC10,Session 5,random,683,corr
MSC10,Session 5,random,708,corr
MSC10,Session 5,random,564,corr
MSC10,Session 5,random,687,corr
MSC10,Session 5,coherent,572,corr
MSC10,Session 5,coherent,698,corr
MSC10,Session 5,coherent,923,corr
MSC10,Session 5,random,677,corr
MSC10,Session 5,coherent,621,corr
MSC10,Session 5,coherent,690,err
MSC10,Session 5,coherent,718,corr
MSC10,Session 5,random,940,corr
MSC10,Session 5,coherent,702,corr
MSC10,Session 5,random,752,corr
MSC10,Session 5,random,697,corr
MSC10,Session 6,Verb,734,corr
MSC10,Session 6,Verb,723,corr
MSC10,Session 6,Verb,897,err
MSC10,Session 6,Noun,1108,corr
MSC10,Session 6,Noun,778,corr
MSC10,Session 6,Noun,864,corr
MSC10,Session 6,Noun,776,corr
MSC10,Session 6,Verb,600,corr
MSC10,Session 6,Noun,655,corr
MSC10,Session 6,Noun,808,corr
MSC10,Session 6,Noun,822,corr
MSC10,Session 6,Verb,547,corr
MSC10,Session 6,Verb,603,corr
MSC10,Session 6,Verb,654,corr
MSC10,Session 6,Verb,775,corr
MSC10,Session 6,Noun,712,corr
MSC10,Session 6,Verb,707,corr
MSC10,Session 6,Noun,654,corr
MSC10,Session 6,Verb,632,corr
MSC10,Session 6,Noun,602,corr
MSC10,Session 6,Noun,810,corr
MSC10,Session 6,Verb,614,corr
MSC10,Session 6,Verb,698,corr
MSC10,Session 6,Noun,824,corr
MSC10,Session 6,Noun,844,corr
MSC10,Session 6,Noun,709,corr
MSC10,Session 6,Noun,633,corr
MSC10,Session 6,Verb,849,corr
MSC10,Session 6,Verb,575,err
MSC10,Session 6,Verb,740,corr
MSC10,Session 6,coherent,808,corr
MSC10,Session 6,coherent,559,corr
MSC10,Session 6,coherent,520,corr
MSC10,Session 6,coherent,675,corr
MSC10,Session 6,random,554,corr
MSC10,Session 6,random,644,corr
MSC10,Session 6,random,731,corr
MSC10,Session 6,random,631,corr
MSC10,Session 6,random,649,corr
MSC10,Session 6,random,654,err
MSC10,Session 6,coherent,631,corr
MSC10,Session 6,coherent,692,corr
MSC10,Session 6,coherent,613,corr
MSC10,Session 6,random,634,corr
MSC10,Session 6,random,711,corr
MSC10,Session 6,coherent,620,corr
MSC10,Session 6,random,947,corr
MSC10,Session 6,coherent,564,corr
MSC10,Session 6,coherent,636,corr
MSC10,Session 6,coherent,709,corr
MSC10,Session 6,random,915,err
MSC10,Session 6,random,702,corr
MSC10,Session 6,coherent,683,corr
MSC10,Session 6,random,736,corr
MSC10,Session 6,coherent,537,corr
MSC10,Session 6,random,607,corr
MSC10,Session 6,coherent,693,corr
MSC10,Session 6,random,665,corr
MSC10,Session 6,coherent,590,corr
MSC10,Session 6,random,531,corr
MSC10,Session 6,coherent,619,corr
MSC10,Session 6,coherent,650,corr
MSC10,Session 6,random,623,corr
MSC10,Session 6,random,669,corr
MSC10,Session 6,random,701,corr
MSC10,Session 6,random,870,corr
MSC10,Session 6,coherent,537,corr
MSC10,Session 6,coherent,650,corr
MSC10,Session 6,random,609,corr
MSC10,Session 6,coherent,536,corr
MSC10,Session 6,coherent,623,corr
MSC10,Session 6,coherent,734,corr
MSC10,Session 6,coherent,561,corr
MSC10,Session 6,random,736,err
MSC10,Session 6,random,700,corr
MSC10,Session 6,random,639,corr
MSC10,Session 6,random,614,corr
MSC10,Session 6,random,661,corr
MSC10,Session 6,random,572,corr
MSC10,Session 6,coherent,617,corr
MSC10,Session 6,coherent,621,corr
MSC10,Session 6,coherent,636,corr
MSC10,Session 6,random,660,corr
MSC10,Session 6,coherent,626,corr
MSC10,Session 6,coherent,523,corr
MSC10,Session 6,coherent,582,corr
MSC10,Session 6,random,609,corr
MSC10,Session 6,coherent,586,corr
MSC10,Session 6,random,587,corr
MSC10,Session 6,random,656,corr
MSC10,Session 6,Verb,586,corr
MSC10,Session 6,Noun,589,corr
MSC10,Session 6,Verb,673,corr
MSC10,Session 6,Verb,669,corr
MSC10,Session 6,Noun,695,corr
MSC10,Session 6,Verb,617,corr
MSC10,Session 6,Noun,855,corr
MSC10,Session 6,Noun,742,corr
MSC10,Session 6,Noun,670,corr
MSC10,Session 6,Verb,611,corr
MSC10,Session 6,Noun,635,corr
MSC10,Session 6,Verb,609,corr
MSC10,Session 6,Noun,655,err
MSC10,Session 6,Verb,620,corr
MSC10,Session 6,Noun,783,corr
MSC10,Session 6,Verb,650,corr
MSC10,Session 6,Noun,576,corr
MSC10,Session 6,Noun,769,corr
MSC10,Session 6,Noun,702,corr
MSC10,Session 6,Verb,647,corr
MSC10,Session 6,Verb,620,corr
MSC10,Session 6,Verb,716,corr
MSC10,Session 6,Verb,598,corr
MSC10,Session 6,Noun,581,corr
MSC10,Session 6,Noun,1045,corr
MSC10,Session 6,Verb,689,corr
MSC10,Session 6,Noun,625,corr
MSC10,Session 6,Noun,606,err
MSC10,Session 6,Verb,699,corr
MSC10,Session 6,Verb,717,corr
MSC10,Session 7,random,589,corr
MSC10,Session 7,coherent,557,corr
MSC10,Session 7,random,580,corr
MSC10,Session 7,random,742,corr
MSC10,Session 7,coherent,494,corr
MSC10,Session 7,coherent,543,corr
MSC10,Session 7,coherent,582,corr
MSC10,Session 7,random,758,corr
MSC10,Session 7,random,773,err
MSC10,Session 7,random,639,err
MSC10,Session 7,coherent,564,corr
MSC10,Session 7,coherent,689,corr
MSC10,Session 7,random,631,corr
MSC10,Session 7,coherent,646,corr
MSC10,Session 7,random,963,corr
MSC10,Session 7,coherent,513,corr
MSC10,Session 7,random,751,corr
MSC10,Session 7,coherent,594,corr
MSC10,Session 7,random,742,corr
MSC10,Session 7,random,1191,err
MSC10,Session 7,coherent,728,corr
MSC10,Session 7,random,624,corr
MSC10,Session 7,coherent,724,corr
MSC10,Session 7,coherent,733,corr
MSC10,Session 7,coherent,622,corr
MSC10,Session 7,random,937,err
MSC10,Session 7,coherent,701,corr
MSC10,Session 7,random,636,corr
MSC10,Session 7,coherent,621,corr
MSC10,Session 7,random,758,corr
MSC10,Session 7,Noun,700,corr
MSC10,Session 7,Noun,710,err
MSC10,Session 7,Verb,673,corr
MSC10,Session 7,Noun,742,corr
MSC10,Session 7,Verb,664,corr
MSC10,Session 7,Verb,636,corr
MSC10,Session 7,Verb,1443,err
MSC10,Session 7,Verb,725,corr
MSC10,Session 7,Verb,722,corr
MSC10,Session 7,Noun,561,corr
MSC10,Session 7,Noun,758,corr
MSC10,Session 7,Noun,670,corr
MSC10,Session 7,Noun,839,corr
MSC10,Session 7,Verb,628,corr
MSC10,Session 7,Noun,1006,corr
MSC10,Session 7,Noun,698,corr
MSC10,Session 7,Verb,744,corr
MSC10,Session 7,Verb,715,corr
MSC10,Session 7,Verb,687,corr
MSC10,Session 7,Noun,699,corr
MSC10,Session 7,Verb,718,corr
MSC10,Session 7,Noun,977,corr
MSC10,Session 7,Verb,639,corr
MSC10,Session 7,Noun,626,corr
MSC10,Session 7,Verb,806,corr
MSC10,Session 7,Noun,670,corr
MSC10,Session 7,Noun,950,corr
MSC10,Session 7,Noun,682,corr
MSC10,Session 7,Verb,659,corr
MSC10,Session 7,Verb,666,corr
MSC10,Session 7,Noun,691,corr
MSC10,Session 7,Verb,574,corr
MSC10,Session 7,Noun,855,corr
MSC10,Session 7,Noun,864,corr
MSC10,Session 7,Noun,720,corr
MSC10,Session 7,Verb,607,corr
MSC10,Session 7,Verb,636,corr
MSC10,Session 7,Verb,631,corr
MSC10,Session 7,Verb,689,corr
MSC10,Session 7,Noun,628,corr
MSC10,Session 7,Noun,769,corr
MSC10,Session 7,Verb,653,corr
MSC10,Session 7,Verb,973,corr
MSC10,Session 7,Verb,619,corr
MSC10,Session 7,Noun,773,corr
MSC10,Session 7,Noun,920,corr
MSC10,Session 7,Verb,844,corr
MSC10,Session 7,Verb,608,corr
MSC10,Session 7,Verb,770,corr
MSC10,Session 7,Noun,663,corr
MSC10,Session 7,Noun,644,corr
MSC10,Session 7,Noun,834,corr
MSC10,Session 7,Verb,653,corr
MSC10,Session 7,Verb,863,corr
MSC10,Session 7,Verb,614,corr
MSC10,Session 7,Verb,821,corr
MSC10,Session 7,Noun,668,corr
MSC10,Session 7,Noun,781,corr
MSC10,Session 7,Noun,845,corr
MSC10,Session 7,Noun,795,corr
MSC10,Session 7,coherent,837,corr
MSC10,Session 7,random,959,err
MSC10,Session 7,random,828,corr
MSC10,Session 7,coherent,636,corr
MSC10,Session 7,random,667,corr
MSC10,Session 7,coherent,609,corr
MSC10,Session 7,coherent,690,corr
MSC10,Session 7,random,687,corr
MSC10,Session 7,coherent,750,corr
MSC10,Session 7,random,639,corr
MSC10,Session 7,random,933,corr
MSC10,Session 7,random,845,corr
MSC10,Session 7,coherent,634,corr
MSC10,Session 7,coherent,770,corr
MSC10,Session 7,coherent,975,corr
MSC10,Session 7,random,632,corr
MSC10,Session 7,random,724,corr
MSC10,Session 7,random,724,corr
MSC10,Session 7,random,695,corr
MSC10,Session 7,coherent,679,corr
MSC10,Session 7,coherent,863,corr
MSC10,Session 7,coherent,759,corr
MSC10,Session 7,random,697,corr
MSC10,Session 7,random,747,corr
MSC10,Session 7,coherent,819,corr
MSC10,Session 7,random,956,corr
MSC10,Session 7,random,659,corr
MSC10,Session 7,coherent,616,corr
MSC10,Session 7,coherent,626,corr
MSC10,Session 7,coherent,665,corr
MSC10,Session 8,Noun,858,corr
MSC10,Session 8,Noun,823,corr
MSC10,Session 8,Verb,643,corr
MSC10,Session 8,Verb,736,corr
MSC10,Session 8,Noun,710,corr
MSC10,Session 8,Noun,770,corr
MSC10,Session 8,Verb,710,err
MSC10,Session 8,Verb,568,corr
MSC10,Session 8,Verb,943,corr
MSC10,Session 8,Verb,727,corr
MSC10,Session 8,Verb,673,corr
MSC10,Session 8,Noun,811,corr
MSC10,Session 8,Noun,832,corr
MSC10,Session 8,Verb,670,corr
MSC10,Session 8,Noun,763,corr
MSC10,Session 8,Noun,775,corr
MSC10,Session 8,Verb,689,corr
MSC10,Session 8,Noun,868,corr
MSC10,Session 8,Noun,784,corr
MSC10,Session 8,Noun,637,corr
MSC10,Session 8,Verb,672,corr
MSC10,Session 8,Noun,622,corr
MSC10,Session 8,Verb,735,corr
MSC10,Session 8,Verb,738,corr
MSC10,Session 8,Noun,688,corr
MSC10,Session 8,Noun,1055,corr
MSC10,Session 8,Verb,980,corr
MSC10,Session 8,Verb,1143,err
MSC10,Session 8,Verb,700,corr
MSC10,Session 8,Noun,943,corr
MSC10,Session 8,random,975,err
MSC10,Session 8,coherent,692,corr
MSC10,Session 8,random,952,err
MSC10,Session 8,coherent,717,corr
MSC10,Session 8,coherent,670,corr
MSC10,Session 8,random,807,corr
MSC10,Session 8,random,1028,corr
MSC10,Session 8,random,688,corr
MSC10,Session 8,coherent,757,corr
MSC10,Session 8,coherent,786,corr
MSC10,Session 8,coherent,751,corr
MSC10,Session 8,random,727,corr
MSC10,Session 8,coherent,600,corr
MSC10,Session 8,random,809,corr
MSC10,Session 8,random,832,corr
MSC10,Session 8,coherent,835,corr
MSC10,Session 8,coherent,696,corr
MSC10,Session 8,random,707,corr
MSC10,Session 8,random,1152,corr
MSC10,Session 8,random,788,corr
MSC10,Session 8,coherent,769,err
MSC10,Session 8,coherent,658,corr
MSC10,Session 8,coherent,726,corr
MSC10,Session 8,random,696,corr
MSC10,Session 8,coherent,628,err
MSC10,Session 8,random,824,corr
MSC10,Session 8,coherent,1045,corr
MSC10,Session 8,coherent,853,corr
MSC10,Session 8,random,953,corr
MSC10,Session 8,random,767,corr
MSC10,Session 8,random,714,corr
MSC10,Session 8,coherent,702,corr
MSC10,Session 8,coherent,793,corr
MSC10,Session 8,random,715,corr
MSC10,Session 8,coherent,677,corr
MSC10,Session 8,random,617,corr
MSC10,Session 8,random,820,corr
MSC10,Session 8,coherent,648,corr
MSC10,Session 8,coherent,695,corr
MSC10,Session 8,coherent,715,corr
MSC10,Session 8,coherent,708,corr
MSC10,Session 8,coherent,741,corr
MSC10,Session 8,random,734,corr
MSC10,Session 8,random,662,corr
MSC10,Session 8,random,626,corr
MSC10,Session 8,random,632,corr
MSC10,Session 8,coherent,579,corr
MSC10,Session 8,random,607,corr
MSC10,Session 8,coherent,621,corr
MSC10,Session 8,random,760,corr
MSC10,Session 8,coherent,758,corr
MSC10,Session 8,random,589,corr
MSC10,Session 8,random,751,corr
MSC10,Session 8,coherent,664,corr
MSC10,Session 8,random,541,corr
MSC10,Session 8,random,716,corr
MSC10,Session 8,coherent,622,corr
MSC10,Session 8,coherent,812,corr
MSC10,Session 8,coherent,737,corr
MSC10,Session 8,random,593,corr
MSC10,Session 8,Noun,635,corr
MSC10,Session 8,Noun,1002,corr
MSC10,Session 8,Verb,980,err
MSC10,Session 8,Noun,697,corr
MSC10,Session 8,Noun,1074,corr
MSC10,Session 8,Verb,778,corr
MSC10,Session 8,Verb,730,corr
MSC10,Session 8,Verb,953,corr
MSC10,Session 8,Noun,711,corr
MSC10,Session 8,Verb,713,corr
MSC10,Session 8,Verb,664,corr
MSC10,Session 8,Noun,806,corr
MSC10,Session 8,Verb,676,corr
MSC10,Session 8,Verb,797,corr
MSC10,Session 8,Noun,832,corr
MSC10,Session 8,Noun,723,corr
MSC10,Session 8,Noun,879,corr
MSC10,Session 8,Verb,741,corr
MSC10,Session 8,Verb,788,corr
MSC10,Session 8,Noun,605,corr
MSC10,Session 8,Noun,768,corr
MSC10,Session 8,Verb,703,corr
MSC10,Session 8,Noun,649,corr
MSC10,Session 8,Verb,726,corr
MSC10,Session 8,Verb,758,corr
MSC10,Session 8,Noun,655,corr
MSC10,Session 8,Noun,783,corr
MSC10,Session 8,Noun,763,corr
MSC10,Session 8,Verb,763,corr
MSC10,Session 8,Verb,619,corr
MSC10,Session 9,random,704,corr
MSC10,Session 9,random,971,corr
MSC10,Session 9,coherent,594,corr
MSC10,Session 9,coherent,556,corr
MSC10,Session 9,random,746,corr
MSC10,Session 9,coherent,576,corr
MSC10,Session 9,coherent,592,corr
MSC10,Session 9,random,602,corr
MSC10,Session 9,random,760,corr
MSC10,Session 9,random,624,corr
MSC10,Session 9,coherent,518,corr
MSC10,Session 9,coherent,660,corr
MSC10,Session 9,coherent,531,corr
MSC10,Session 9,coherent,740,corr
MSC10,Session 9,random,643,corr
MSC10,Session 9,random,566,corr
MSC10,Session 9,random,718,corr
MSC10,Session 9,coherent,521,corr
MSC10,Session 9,random,645,corr
MSC10,Session 9,coherent,674,corr
MSC10,Session 9,random,647,corr
MSC10,Session 9,coherent,671,corr
MSC10,Session 9,coherent,705,corr
MSC10,Session 9,random,597,corr
MSC10,Session 9,coherent,658,corr
MSC10,Session 9,coherent,656,corr
MSC10,Session 9,random,669,corr
MSC10,Session 9,random,789,corr
MSC10,Session 9,random,701,corr
MSC10,Session 9,coherent,734,err
MSC10,Session 9,Verb,685,corr
MSC10,Session 9,Verb,613,corr
MSC10,Session 9,Verb,808,corr
MSC10,Session 9,Noun,646,corr
MSC10,Session 9,Verb,904,corr
MSC10,Session 9,Noun,698,corr
MSC10,Session 9,Noun,781,corr
MSC10,Session 9,Noun,646,corr
MSC10,Session 9,Noun,956,corr
MSC10,Session 9,Verb,813,corr
MSC10,Session 9,Verb,848,corr
MSC10,Session 9,Verb,595,corr
MSC10,Session 9,Noun,700,corr
MSC10,Session 9,Verb,635,corr
MSC10,Session 9,Noun,605,corr
MSC10,Session 9,Noun,731,corr
MSC10,Session 9,Verb,650,corr
MSC10,Session 9,Noun,670,corr
MSC10,Session 9,Verb,651,corr
MSC10,Session 9,Noun,1149,corr
MSC10,Session 9,Verb,1571,corr
MSC10,Session 9,Noun,703,corr
MSC10,Session 9,Noun,1351,corr
MSC10,Session 9,Noun,781,corr
MSC10,Session 9,Verb,637,corr
MSC10,Session 9,Noun,738,corr
MSC10,Session 9,Noun,664,corr
MSC10,Session 9,Verb,784,corr
MSC10,Session 9,Verb,955,err
MSC10,Session 9,Verb,776,corr
MSC10,Session 9,Verb,675,corr
MSC10,Session 9,Noun,682,corr
MSC10,Session 9,Noun,783,corr
MSC10,Session 9,Noun,801,corr
MSC10,Session 9,Verb,688,corr
MSC10,Session 9,Verb,702,corr
MSC10,Session 9,Verb,673,corr
MSC10,Session 9,Noun,681,corr
MSC10,Session 9,Verb,618,corr
MSC10,Session 9,Noun,704,corr
MSC10,Session 9,Noun,665,corr
MSC10,Session 9,Noun,744,corr
MSC10,Session 9,Verb,654,corr
MSC10,Session 9,Verb,1142,corr
MSC10,Session 9,Noun,740,corr
MSC10,Session 9,Noun,754,corr
MSC10,Session 9,Noun,851,corr
MSC10,Session 9,Verb,753,corr
MSC10,Session 9,Verb,588,corr
MSC10,Session 9,Noun,822,corr
MSC10,Session 9,Verb,748,corr
MSC10,Session 9,Verb,630,corr
MSC10,Session 9,Verb,687,corr
MSC10,Session 9,Verb,676,corr
MSC10,Session 9,Noun,614,corr
MSC10,Session 9,Noun,717,corr
MSC10,Session 9,Verb,824,corr
MSC10,Session 9,Verb,702,corr
MSC10,Session 9,Noun,689,corr
MSC10,Session 9,Noun,671,err
MSC10,Session 9,coherent,905,err
MSC10,Session 9,random,670,corr
MSC10,Session 9,random,757,corr
MSC10,Session 9,coherent,587,corr
MSC10,Session 9,coherent,640,corr
MSC10,Session 9,random,696,corr
MSC10,Session 9,coherent,778,corr
MSC10,Session 9,random,592,corr
MSC10,Session 9,coherent,972,corr
MSC10,Session 9,coherent,944,corr
MSC10,Session 9,coherent,735,corr
MSC10,Session 9,random,580,corr
MSC10,Session 9,coherent,687,corr
MSC10,Session 9,random,567,corr
MSC10,Session 9,random,766,corr
MSC10,Session 9,random,714,corr
MSC10,Session 9,coherent,763,corr
MSC10,Session 9,coherent,777,corr
MSC10,Session 9,random,680,corr
MSC10,Session 9,random,622,err
MSC10,Session 9,coherent,719,corr
MSC10,Session 9,random,598,corr
MSC10,Session 9,random,713,corr
MSC10,Session 9,random,731,corr
MSC10,Session 9,coherent,589,corr
MSC10,Session 9,coherent,776,corr
MSC10,Session 9,coherent,624,corr
MSC10,Session 9,random,668,corr
MSC10,Session 9,coherent,662,corr
MSC10,Session 9,random,654,corr
MSC10,Session 10,Noun,1100,err
MSC10,Session 10,Verb,984,err
MSC10,Session 10,Verb,732,corr
MSC10,Session 10,Verb,913,corr
MSC10,Session 10,Noun,730,corr
MSC10,Session 10,Noun,757,corr
MSC10,Session 10,Verb,784,corr
MSC10,Session 10,Noun,551,corr
MSC10,Session 10,Verb,642,corr
MSC10,Session 10,Verb,720,corr
MSC10,Session 10,Noun,675,corr
MSC10,Session 10,Noun,708,corr
MSC10,Session 10,Noun,594,corr
MSC10,Session 10,Verb,691,corr
MSC10,Session 10,Noun,696,corr
MSC10,Session 10,Verb,735,corr
MSC10,Session 10,Noun,685,corr
MSC10,Session 10,Verb,809,corr
MSC10,Session 10,Verb,651,corr
MSC10,Session 10,Noun,709,corr
MSC10,Session 10,Verb,938,corr
MSC10,Session 10,Noun,784,corr
MSC10,Session 10,Noun,781,corr
MSC10,Session 10,Noun,708,corr
MSC10,Session 10,Noun,771,corr
MSC10,Session 10,Verb,710,corr
MSC10,Session 10,Verb,756,err
MSC10,Session 10,Verb,851,corr
MSC10,Session 10,Noun,731,corr
MSC10,Session 10,Verb,707,corr
MSC10,Session 10,coherent,645,corr
MSC10,Session 10,coherent,623,corr
MSC10,Session 10,random,588,corr
MSC10,Session 10,random,821,corr
MSC10,Session 10,coherent,595,corr
MSC10,Session 10,random,734,corr
MSC10,Session 10,random,620,corr
MSC10,Session 10,random,862,corr
MSC10,Session 10,random,849,corr
MSC10,Session 10,random,648,corr
MSC10,Session 10,coherent,550,corr
MSC10,Session 10,coherent,608,corr
MSC10,Session 10,coherent,644,corr
MSC10,Session 10,coherent,600,corr
MSC10,Session 10,random,733,corr
MSC10,Session 10,coherent,628,corr
MSC10,Session 10,random,772,err
MSC10,Session 10,random,571,corr
MSC10,Session 10,coherent,612,corr
