sub,sess,rating,rt,corr
MSC02,Session 2,male,1452,corr
MSC02,Session 2,male,988,corr
MSC02,Session 2,male,914,corr
MSC02,Session 2,female,631,corr
MSC02,Session 2,female,641,corr
MSC02,Session 2,female,547,corr
MSC02,Session 2,female,550,corr
MSC02,Session 2,female,670,corr
MSC02,Session 2,female,538,corr
MSC02,Session 2,female,739,corr
MSC02,Session 2,female,733,corr
MSC02,Session 2,female,585,corr
MSC02,Session 2,female,443,corr
MSC02,Session 2,female,695,corr
MSC02,Session 2,female,678,corr
MSC02,Session 2,female,713,corr
MSC02,Session 2,female,608,corr
MSC02,Session 2,female,498,corr
MSC02,Session 2,female,627,corr
MSC02,Session 2,female,578,corr
MSC02,Session 2,female,581,corr
MSC02,Session 2,female,607,corr
MSC02,Session 2,female,463,corr
MSC02,Session 2,female,686,corr
MSC02,Session 2,female,560,corr
MSC02,Session 2,female,498,corr
MSC02,Session 2,female,667,corr
MSC02,Session 2,female,603,corr
MSC02,Session 2,female,690,corr
MSC02,Session 2,female,699,corr
MSC02,Session 2,female,580,corr
MSC02,Session 2,female,605,corr
MSC02,Session 2,female,587,corr
MSC02,Session 2,female,659,corr
MSC02,Session 2,female,1009,corr
MSC02,Session 2,female,599,corr
MSC02,Session 2,female,654,corr
MSC02,Session 2,indoor,768,corr
MSC02,Session 2,indoor,554,corr
MSC02,Session 2,indoor,766,corr
MSC02,Session 2,indoor,711,corr
MSC02,Session 2,indoor,703,corr
MSC02,Session 2,indoor,719,corr
MSC02,Session 2,indoor,658,corr
MSC02,Session 2,indoor,639,corr
MSC02,Session 2,indoor,647,corr
MSC02,Session 2,outdoor,1055,corr
MSC02,Session 2,outdoor,609,corr
MSC02,Session 2,outdoor,531,corr
MSC02,Session 2,outdoor,648,corr
MSC02,Session 2,outdoor,663,corr
MSC02,Session 2,outdoor,405,err
MSC02,Session 2,outdoor,433,corr
MSC02,Session 2,outdoor,1192,corr
MSC02,Session 2,outdoor,1021,corr
MSC02,Session 2,outdoor,1412,corr
MSC02,Session 2,outdoor,631,corr
MSC02,Session 2,outdoor,707,corr
MSC02,Session 2,outdoor,981,corr
MSC02,Session 2,outdoor,832,corr
MSC02,Session 2,outdoor,749,corr
MSC02,Session 2,indoor,945,corr
MSC02,Session 2,indoor,720,corr
MSC02,Session 2,indoor,749,corr
MSC02,Session 2,outdoor,451,corr
MSC02,Session 2,outdoor,646,corr
MSC02,Session 2,outdoor,863,corr
MSC02,Session 2,outdoor,693,corr
MSC02,Session 2,outdoor,916,corr
MSC02,Session 2,outdoor,694,corr
MSC02,Session 2,outdoor,739,corr
MSC02,Session 2,outdoor,650,corr
MSC02,Session 2,outdoor,650,corr
MSC02,Session 2,outdoor,712,corr
MSC02,Session 2,outdoor,800,corr
MSC02,Session 2,outdoor,624,corr
MSC02,Session 2,indoor,672,corr
MSC02,Session 2,indoor,632,corr
MSC02,Session 2,indoor,674,corr
MSC02,Session 2,indoor,586,corr
MSC02,Session 2,indoor,1028,corr
MSC02,Session 2,indoor,772,corr
MSC02,Session 2,outdoor,964,corr
MSC02,Session 2,outdoor,868,corr
MSC02,Session 2,outdoor,1188,corr
MSC02,Session 2,outdoor,1118,corr
MSC02,Session 2,outdoor,619,corr
MSC02,Session 2,outdoor,666,corr
MSC02,Session 2,indoor,590,corr
MSC02,Session 2,indoor,795,corr
MSC02,Session 2,indoor,639,corr
MSC02,Session 2,indoor,627,corr
MSC02,Session 2,indoor,685,corr
MSC02,Session 2,indoor,695,corr
MSC02,Session 2,indoor,865,corr
MSC02,Session 2,indoor,916,corr
MSC02,Session 2,indoor,917,corr
MSC02,Session 2,outdoor,1218,corr
MSC02,Session 2,outdoor,661,corr
MSC02,Session 2,outdoor,823,corr
MSC02,Session 2,indoor,767,corr
MSC02,Session 2,indoor,984,corr
MSC02,Session 2,indoor,735,corr
MSC02,Session 2,indoor,646,corr
MSC02,Session 2,indoor,603,corr
MSC02,Session 2,indoor,1022,corr
MSC02,Session 2,indoor,619,corr
MSC02,Session 2,indoor,531,corr
MSC02,Session 2,indoor,684,corr
MSC02,Session 2,Concrete,918,corr
MSC02,Session 2,Concrete,887,corr
MSC02,Session 2,Concrete,1069,corr
MSC02,Session 2,Abstract,917,corr
MSC02,Session 2,Abstract,862,corr
MSC02,Session 2,Abstract,851,corr
MSC02,Session 2,Abstract,856,corr
MSC02,Session 2,Abstract,794,corr
MSC02,Session 2,Abstract,1254,corr
MSC02,Session 2,Concrete,821,corr
MSC02,Session 2,Concrete,791,corr
MSC02,Session 2,Concrete,592,corr
MSC02,Session 2,Abstract,1143,corr
MSC02,Session 2,Abstract,763,corr
MSC02,Session 2,Abstract,946,corr
MSC02,Session 2,Abstract,164,err
MSC02,Session 2,Abstract,865,corr
MSC02,Session 2,Abstract,1064,corr
MSC02,Session 2,Abstract,1226,corr
MSC02,Session 2,Abstract,895,corr
MSC02,Session 2,Abstract,899,corr
MSC02,Session 2,Abstract,1676,corr
MSC02,Session 2,Abstract,1021,corr
MSC02,Session 2,Abstract,1178,corr
MSC02,Session 2,Concrete,864,corr
MSC02,Session 2,Concrete,993,corr
MSC02,Session 2,Abstract,1051,corr
MSC02,Session 2,Abstract,861,corr
MSC02,Session 2,Abstract,1214,corr
MSC02,Session 2,Abstract,860,corr
MSC02,Session 2,Abstract,769,corr
MSC02,Session 2,Abstract,1178,corr
MSC02,Session 2,Concrete,1059,corr
MSC02,Session 2,Concrete,759,corr
MSC02,Session 2,Concrete,745,corr
MSC02,Session 2,Concrete,no response,err
MSC02,Session 2,Concrete,1230,corr
MSC02,Session 2,Concrete,816,corr
MSC02,Session 2,Concrete,948,corr
MSC02,Session 2,Concrete,764,corr
MSC02,Session 2,Concrete,650,corr
MSC02,Session 2,Concrete,1298,corr
MSC02,Session 2,Concrete,795,corr
MSC02,Session 2,Concrete,826,corr
MSC02,Session 2,Concrete,956,corr
MSC02,Session 2,Concrete,681,corr
MSC02,Session 2,Concrete,1431,corr
MSC02,Session 2,Abstract,1109,corr
MSC02,Session 2,Abstract,1136,corr
MSC02,Session 2,Abstract,773,corr
MSC02,Session 2,Concrete,828,corr
MSC02,Session 2,Concrete,725,corr
MSC02,Session 2,Concrete,666,corr
MSC02,Session 2,Abstract,1040,corr
MSC02,Session 2,Abstract,943,corr
MSC02,Session 2,Abstract,728,corr
MSC02,Session 2,Abstract,946,corr
MSC02,Session 2,Abstract,1190,corr
MSC02,Session 2,Abstract,909,corr
MSC02,Session 2,Abstract,1388,corr
MSC02,Session 2,Abstract,958,corr
MSC02,Session 2,Abstract,1636,corr
MSC02,Session 2,Concrete,1075,corr
MSC02,Session 2,Concrete,697,corr
MSC02,Session 2,Concrete,912,corr
MSC02,Session 2,Concrete,715,corr
MSC02,Session 2,Concrete,729,corr
MSC02,Session 2,Concrete,654,corr
MSC02,Session 2,Concrete,777,corr
MSC02,Session 2,Concrete,938,corr
MSC02,Session 2,Concrete,1189,corr
MSC02,Session 2,Concrete,757,corr
MSC02,Session 3,female,650,corr
MSC02,Session 3,female,771,corr
MSC02,Session 3,female,979,corr
MSC02,Session 3,female,1046,corr
MSC02,Session 3,female,824,corr
MSC02,Session 3,female,681,corr
MSC02,Session 3,female,614,corr
MSC02,Session 3,female,712,corr
MSC02,Session 3,female,843,corr
MSC02,Session 3,female,686,corr
MSC02,Session 3,female,646,corr
MSC02,Session 3,female,792,corr
MSC02,Session 3,female,1072,corr
MSC02,Session 3,female,753,corr
MSC02,Session 3,female,745,corr
MSC02,Session 3,female,744,corr
MSC02,Session 3,female,825,corr
MSC02,Session 3,female,599,corr
MSC02,Session 3,female,723,corr
MSC02,Session 3,female,1022,corr
MSC02,Session 3,female,741,corr
MSC02,Session 3,female,768,corr
MSC02,Session 3,female,910,corr
MSC02,Session 3,female,1106,corr
MSC02,Session 3,female,no response,err
MSC02,Session 3,female,1114,corr
MSC02,Session 3,female,1054,corr
MSC02,Session 3,female,670,corr
MSC02,Session 3,female,611,corr
MSC02,Session 3,female,623,corr
MSC02,Session 3,female,599,corr
MSC02,Session 3,female,576,corr
MSC02,Session 3,female,592,corr
MSC02,Session 3,female,651,corr
MSC02,Session 3,female,823,corr
MSC02,Session 3,female,971,corr
MSC02,Session 3,male,562,corr
MSC02,Session 3,male,606,corr
MSC02,Session 3,male,812,corr
MSC02,Session 3,male,731,corr
MSC02,Session 3,male,588,corr
MSC02,Session 3,male,661,corr
MSC02,Session 3,male,556,corr
MSC02,Session 3,male,690,corr
MSC02,Session 3,male,538,corr
MSC02,Session 3,male,523,corr
MSC02,Session 3,male,723,corr
MSC02,Session 3,male,575,corr
MSC02,Session 3,male,1000,corr
MSC02,Session 3,male,579,corr
MSC02,Session 3,male,1118,corr
MSC02,Session 3,male,637,corr
MSC02,Session 3,male,656,corr
MSC02,Session 3,male,535,corr
MSC02,Session 3,male,599,corr
MSC02,Session 3,male,574,corr
MSC02,Session 3,male,1196,corr
MSC02,Session 3,male,605,corr
MSC02,Session 3,male,725,corr
MSC02,Session 3,male,738,corr
MSC02,Session 3,male,717,corr
MSC02,Session 3,male,727,corr
MSC02,Session 3,male,823,corr
MSC02,Session 3,male,693,corr
MSC02,Session 3,male,603,corr
MSC02,Session 3,male,631,corr
MSC02,Session 3,male,598,corr
MSC02,Session 3,male,550,corr
MSC02,Session 3,male,609,corr
MSC02,Session 3,male,587,corr
MSC02,Session 3,male,806,corr
MSC02,Session 3,male,584,corr
MSC02,Session 3,outdoor,692,corr
MSC02,Session 3,outdoor,821,corr
MSC02,Session 3,outdoor,499,corr
MSC02,Session 3,indoor,743,corr
MSC02,Session 3,indoor,928,corr
MSC02,Session 3,indoor,587,corr
MSC02,Session 3,indoor,1216,corr
MSC02,Session 3,indoor,804,corr
MSC02,Session 3,indoor,694,corr
MSC02,Session 3,indoor,1124,corr
MSC02,Session 3,indoor,756,corr
MSC02,Session 3,indoor,726,corr
MSC02,Session 3,outdoor,717,corr
MSC02,Session 3,outdoor,1213,corr
MSC02,Session 3,outdoor,697,corr
MSC02,Session 3,outdoor,1033,err
MSC02,Session 3,outdoor,794,err
MSC02,Session 3,outdoor,677,err
MSC02,Session 3,outdoor,1123,corr
MSC02,Session 3,outdoor,811,corr
MSC02,Session 3,outdoor,718,corr
MSC02,Session 3,outdoor,527,corr
MSC02,Session 3,outdoor,577,corr
MSC02,Session 3,outdoor,571,corr
MSC02,Session 3,outdoor,647,corr
MSC02,Session 3,outdoor,659,corr
MSC02,Session 3,indoor,1087,corr
MSC02,Session 3,indoor,611,corr
MSC02,Session 3,indoor,713,corr
MSC02,Session 3,outdoor,643,corr
MSC02,Session 3,outdoor,556,corr
MSC02,Session 3,outdoor,927,corr
MSC02,Session 3,indoor,874,corr
MSC02,Session 3,indoor,692,corr
MSC02,Session 3,indoor,829,corr
MSC02,Session 3,outdoor,1274,corr
MSC02,Session 3,outdoor,570,corr
MSC02,Session 3,outdoor,586,corr
MSC02,Session 3,indoor,819,corr
MSC02,Session 3,indoor,1025,corr
MSC02,Session 3,indoor,765,corr
MSC02,Session 3,outdoor,1075,corr
MSC02,Session 3,outdoor,798,corr
MSC02,Session 3,outdoor,756,corr
MSC02,Session 3,indoor,804,corr
MSC02,Session 3,indoor,802,corr
MSC02,Session 3,indoor,795,corr
MSC02,Session 3,indoor,811,corr
MSC02,Session 3,indoor,617,corr
MSC02,Session 3,indoor,894,corr
MSC02,Session 3,outdoor,773,corr
MSC02,Session 3,outdoor,691,corr
MSC02,Session 3,outdoor,790,corr
MSC02,Session 3,outdoor,981,corr
MSC02,Session 3,indoor,1375,corr
MSC02,Session 3,indoor,692,corr
MSC02,Session 3,indoor,706,corr
MSC02,Session 3,indoor,1275,corr
MSC02,Session 3,indoor,707,corr
MSC02,Session 3,indoor,1011,corr
MSC02,Session 3,indoor,971,corr
MSC02,Session 3,indoor,1109,corr
MSC02,Session 3,indoor,665,corr
MSC02,Session 3,outdoor,694,corr
MSC02,Session 3,outdoor,823,corr
MSC02,Session 3,outdoor,672,corr
MSC02,Session 3,indoor,891,corr
MSC02,Session 3,indoor,1191,corr
MSC02,Session 3,indoor,808,corr
MSC02,Session 3,outdoor,570,corr
MSC02,Session 3,outdoor,969,corr
MSC02,Session 3,outdoor,752,corr
MSC02,Session 3,Abstract,655,err
MSC02,Session 3,Abstract,746,corr
MSC02,Session 3,Abstract,923,corr
MSC02,Session 3,Concrete,742,corr
MSC02,Session 3,Concrete,615,corr
MSC02,Session 3,Concrete,612,corr
MSC02,Session 3,Concrete,730,corr
MSC02,Session 3,Concrete,652,corr
MSC02,Session 3,Concrete,699,corr
MSC02,Session 3,Concrete,681,corr
MSC02,Session 3,Concrete,914,corr
MSC02,Session 3,Concrete,684,corr
MSC02,Session 3,Concrete,790,corr
MSC02,Session 3,Concrete,652,corr
MSC02,Session 3,Concrete,651,corr
MSC02,Session 3,Concrete,571,corr
MSC02,Session 3,Concrete,626,corr
MSC02,Session 3,Concrete,639,corr
MSC02,Session 3,Concrete,678,corr
MSC02,Session 3,Concrete,874,corr
MSC02,Session 3,Concrete,846,corr
MSC02,Session 3,Concrete,813,corr
MSC02,Session 3,Concrete,974,corr
MSC02,Session 3,Abstract,980,corr
MSC02,Session 3,Abstract,762,corr
MSC02,Session 3,Abstract,1407,corr
MSC02,Session 3,Abstract,972,corr
MSC02,Session 3,Abstract,888,corr
MSC02,Session 3,Concrete,990,corr
MSC02,Session 3,Concrete,920,corr
MSC02,Session 3,Concrete,605,corr
MSC02,Session 3,Concrete,926,corr
MSC02,Session 3,Concrete,736,corr
MSC02,Session 3,Concrete,652,corr
MSC02,Session 3,Concrete,786,corr
MSC02,Session 3,Concrete,708,corr
MSC02,Session 3,Concrete,678,corr
MSC02,Session 3,Abstract,1284,corr
MSC02,Session 3,Abstract,1005,corr
MSC02,Session 3,Abstract,1322,corr
MSC02,Session 3,Abstract,861,corr
MSC02,Session 3,Abstract,944,corr
MSC02,Session 3,Abstract,857,corr
MSC02,Session 3,Abstract,783,corr
MSC02,Session 3,Abstract,865,corr
MSC02,Session 3,Abstract,1027,corr
MSC02,Session 3,Concrete,973,corr
MSC02,Session 3,Concrete,629,corr
MSC02,Session 3,Concrete,744,corr
MSC02,Session 3,Abstract,674,corr
MSC02,Session 3,Abstract,933,corr
MSC02,Session 3,Abstract,1025,corr
MSC02,Session 3,Abstract,1044,corr
MSC02,Session 3,Abstract,1024,corr
MSC02,Session 3,Abstract,730,corr
MSC02,Session 3,Abstract,934,corr
MSC02,Session 3,Abstract,1019,corr
MSC02,Session 3,Abstract,no response,err
MSC02,Session 3,Abstract,1298,corr
MSC02,Session 3,Abstract,1078,corr
MSC02,Session 3,Abstract,994,corr
MSC02,Session 3,Abstract,1141,corr
MSC02,Session 3,Abstract,794,corr
MSC02,Session 3,Concrete,740,corr
MSC02,Session 3,Concrete,1625,corr
MSC02,Session 3,Concrete,1252,corr
MSC02,Session 3,Concrete,899,corr
MSC02,Session 3,Concrete,549,corr
MSC02,Session 3,Concrete,552,corr
MSC02,Session 3,Abstract,1408,corr
MSC02,Session 3,Abstract,1243,corr
MSC02,Session 3,Abstract,1093,corr
MSC02,Session 4,male,641,corr
MSC02,Session 4,male,602,corr
MSC02,Session 4,male,668,corr
MSC02,Session 4,male,902,corr
MSC02,Session 4,male,573,corr
MSC02,Session 4,male,873,corr
MSC02,Session 4,male,544,corr
MSC02,Session 4,male,631,corr
MSC02,Session 4,female,573,corr
MSC02,Session 4,female,1047,corr
MSC02,Session 4,female,606,corr
MSC02,Session 4,female,893,corr
MSC02,Session 4,female,525,corr
MSC02,Session 4,female,808,corr
MSC02,Session 4,male,1128,corr
MSC02,Session 4,male,604,corr
MSC02,Session 4,male,692,corr
MSC02,Session 4,female,615,corr
MSC02,Session 4,female,595,corr
MSC02,Session 4,female,618,corr
MSC02,Session 4,male,958,corr
MSC02,Session 4,male,610,corr
MSC02,Session 4,male,831,corr
MSC02,Session 4,female,617,corr
MSC02,Session 4,female,494,corr
MSC02,Session 4,female,508,corr
MSC02,Session 4,female,682,corr
MSC02,Session 4,female,541,corr
MSC02,Session 4,female,518,corr
MSC02,Session 4,female,706,corr
MSC02,Session 4,female,506,corr
MSC02,Session 4,female,1415,corr
MSC02,Session 4,female,625,corr
MSC02,Session 4,female,699,corr
MSC02,Session 4,female,474,corr
MSC02,Session 4,female,672,corr
MSC02,Session 4,female,1043,corr
MSC02,Session 4,female,552,corr
MSC02,Session 4,female,564,corr
MSC02,Session 4,male,1148,corr
MSC02,Session 4,male,738,corr
MSC02,Session 4,male,790,corr
MSC02,Session 4,female,935,corr
MSC02,Session 4,female,623,corr
MSC02,Session 4,female,736,corr
MSC02,Session 4,male,1070,corr
MSC02,Session 4,male,466,corr
MSC02,Session 4,male,562,corr
MSC02,Session 4,male,607,corr
MSC02,Session 4,male,659,corr
MSC02,Session 4,male,752,corr
MSC02,Session 4,male,603,corr
MSC02,Session 4,male,597,corr
MSC02,Session 4,male,582,corr
MSC02,Session 4,male,630,corr
MSC02,Session 4,male,740,corr
MSC02,Session 4,male,557,corr
MSC02,Session 4,female,574,corr
MSC02,Session 4,female,655,corr
MSC02,Session 4,female,574,corr
MSC02,Session 4,female,591,corr
MSC02,Session 4,female,591,corr
MSC02,Session 4,female,568,corr
MSC02,Session 4,female,516,corr
MSC02,Session 4,female,669,corr
MSC02,Session 4,female,596,corr
MSC02,Session 4,male,769,corr
MSC02,Session 4,male,1012,corr
MSC02,Session 4,male,630,corr
MSC02,Session 4,male,653,corr
MSC02,Session 4,male,560,corr
MSC02,Session 4,male,737,corr
MSC02,Session 4,outdoor,911,corr
MSC02,Session 4,outdoor,797,corr
MSC02,Session 4,outdoor,679,corr
MSC02,Session 4,indoor,606,corr
MSC02,Session 4,indoor,1112,corr
MSC02,Session 4,indoor,743,corr
MSC02,Session 4,indoor,924,corr
MSC02,Session 4,indoor,978,corr
MSC02,Session 4,indoor,584,corr
MSC02,Session 4,outdoor,1158,corr
MSC02,Session 4,outdoor,537,corr
MSC02,Session 4,outdoor,617,corr
MSC02,Session 4,outdoor,1047,corr
MSC02,Session 4,outdoor,766,corr
MSC02,Session 4,indoor,637,corr
MSC02,Session 4,indoor,901,corr
MSC02,Session 4,indoor,594,corr
MSC02,Session 4,outdoor,1146,corr
MSC02,Session 4,outdoor,631,corr
MSC02,Session 4,indoor,626,corr
MSC02,Session 4,indoor,574,corr
MSC02,Session 4,indoor,578,corr
MSC02,Session 4,outdoor,1053,corr
MSC02,Session 4,outdoor,974,corr
MSC02,Session 4,outdoor,652,corr
MSC02,Session 4,outdoor,1172,corr
MSC02,Session 4,outdoor,679,corr
MSC02,Session 4,outdoor,676,corr
MSC02,Session 4,indoor,1222,corr
MSC02,Session 4,indoor,542,corr
MSC02,Session 4,indoor,579,corr
MSC02,Session 4,indoor,828,corr
MSC02,Session 4,indoor,548,corr
MSC02,Session 4,indoor,699,corr
MSC02,Session 4,indoor,722,corr
MSC02,Session 4,indoor,824,corr
MSC02,Session 4,indoor,570,corr
MSC02,Session 4,outdoor,819,corr
MSC02,Session 4,outdoor,958,corr
MSC02,Session 4,outdoor,538,corr
MSC02,Session 4,indoor,657,corr
MSC02,Session 4,indoor,1200,corr
MSC02,Session 4,indoor,581,corr
MSC02,Session 4,indoor,882,corr
MSC02,Session 4,indoor,520,corr
MSC02,Session 4,indoor,1000,corr
MSC02,Session 4,outdoor,1081,corr
MSC02,Session 4,outdoor,609,corr
MSC02,Session 4,outdoor,582,corr
MSC02,Session 4,outdoor,672,corr
MSC02,Session 4,outdoor,834,corr
MSC02,Session 4,outdoor,796,corr
MSC02,Session 4,outdoor,663,corr
MSC02,Session 4,outdoor,473,corr
MSC02,Session 4,outdoor,640,corr
MSC02,Session 4,outdoor,858,corr
MSC02,Session 4,outdoor,678,corr
MSC02,Session 4,outdoor,597,corr
MSC02,Session 4,indoor,772,corr
MSC02,Session 4,indoor,693,corr
MSC02,Session 4,indoor,531,corr
MSC02,Session 4,indoor,894,corr
MSC02,Session 4,indoor,707,corr
MSC02,Session 4,indoor,691,corr
MSC02,Session 4,indoor,582,corr
MSC02,Session 4,outdoor,1013,corr
MSC02,Session 4,outdoor,911,corr
MSC02,Session 4,outdoor,675,corr
MSC02,Session 4,outdoor,620,corr
MSC02,Session 4,indoor,640,corr
MSC02,Session 4,indoor,592,corr
MSC02,Session 4,indoor,774,corr
MSC02,Session 4,Abstract,1401,corr
MSC02,Session 4,Abstract,899,corr
MSC02,Session 4,Abstract,560,corr
MSC02,Session 4,Abstract,1004,corr
MSC02,Session 4,Abstract,1197,corr
MSC02,Session 4,Abstract,793,corr
MSC02,Session 4,Concrete,683,corr
MSC02,Session 4,Concrete,no response,err
MSC02,Session 4,Concrete,730,corr
MSC02,Session 4,Concrete,798,corr
MSC02,Session 4,Concrete,692,corr
MSC02,Session 4,Concrete,1412,corr
MSC02,Session 4,Concrete,793,corr
MSC02,Session 4,Concrete,1251,corr
MSC02,Session 4,Abstract,1166,corr
MSC02,Session 4,Abstract,615,corr
MSC02,Session 4,Abstract,603,corr
MSC02,Session 4,Abstract,755,corr
MSC02,Session 4,Abstract,1022,corr
MSC02,Session 4,Abstract,714,corr
MSC02,Session 4,Abstract,611,corr
MSC02,Session 4,Abstract,829,corr
MSC02,Session 4,Abstract,1150,corr
MSC02,Session 4,Abstract,324,corr
MSC02,Session 4,Concrete,701,corr
MSC02,Session 4,Concrete,797,corr
MSC02,Session 4,Concrete,668,corr
MSC02,Session 4,Abstract,1249,corr
MSC02,Session 4,Abstract,1256,corr
MSC02,Session 4,Abstract,1296,corr
MSC02,Session 4,Concrete,1349,corr
MSC02,Session 4,Concrete,643,corr
MSC02,Session 4,Concrete,609,corr
MSC02,Session 4,Concrete,1061,err
MSC02,Session 4,Concrete,1669,err
MSC02,Session 4,Concrete,743,err
MSC02,Session 4,Abstract,1286,corr
MSC02,Session 4,Abstract,893,corr
MSC02,Session 4,Abstract,no response,err
MSC02,Session 4,Concrete,975,corr
MSC02,Session 4,Concrete,715,corr
MSC02,Session 4,Concrete,922,corr
MSC02,Session 4,Abstract,728,corr
MSC02,Session 4,Abstract,686,corr
MSC02,Session 4,Abstract,606,corr
MSC02,Session 4,Abstract,716,corr
MSC02,Session 4,Abstract,574,corr
MSC02,Session 4,Abstract,621,corr
MSC02,Session 4,Abstract,842,corr
MSC02,Session 4,Abstract,634,corr
MSC02,Session 4,Abstract,614,corr
MSC02,Session 4,Concrete,691,corr
MSC02,Session 4,Concrete,605,corr
MSC02,Session 4,Concrete,611,corr
MSC02,Session 4,Concrete,1002,corr
MSC02,Session 4,Concrete,1109,corr
MSC02,Session 4,Concrete,631,corr
MSC02,Session 4,Concrete,1374,corr
MSC02,Session 4,Concrete,762,corr
MSC02,Session 4,Concrete,647,corr
MSC02,Session 4,Abstract,758,corr
MSC02,Session 4,Abstract,659,corr
MSC02,Session 4,Abstract,664,corr
MSC02,Session 4,Concrete,1271,corr
MSC02,Session 4,Concrete,773,corr
MSC02,Session 4,Concrete,1221,corr
MSC02,Session 4,Concrete,1385,corr
MSC02,Session 4,Concrete,986,corr
